t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,ISIN, Nom
1.4457142857,1.3610526316,1.413,1.3377777778,1.263,1.1542105263,1.057,1.0617391304,1.1861904762,1.0827272727,1.1613636364,1.0605263158,1.0131818182,1.131,1.2404545455,1.1526315789,1.1163636364,1.237,1.4740909091,1.5543478261,1.5135,1.3673913043,1.49,1.5588888889,1.8059090909,1.8505,1.891,2.3561904762,2.4495454545,2.223,2.1169565217,2.0495454545,1.9123809524,1.962173913,2.1352380952,2.1555,2.0404545455,1.958,1.6752380952,1.786,2.2619047619,2.1919047619,2.2239130435,2.3033333333,2.6768181818,3.1182608696,3.5865,3.9019047619,4.4228571429,4.3065,5.0282608696,6.917,8.0414285714,8.895,9.9086363636,11.511363636,11.678636364,13.368095238,13.034090909,13.598695652,16.904761905,16.634,16.983809524,17.048095238,15.464545455,17.376363636,18.623809524,19.674347826,20.719090909,19.183809524,16.284545455,16.124761905,18.326818182,19.238,18.990434783,17.749444444,17.72,15.836818182,15.131428571,16.37173913,17.35952381,18.483636364,17.558181818,16.817894737,16.255454545,16.6055,15.593636364,15.680526316,16.133636364,16.026190476,14.897272727,13.84173913,14.6045,15.067826087,14.279090909,13.930526316,12.826818182,12.072857143,12.731052632,13.885454545,15.658571429,15.325714286,14.86826087,13.999047619,12.145909091,9.3708695652,8.8715,8.4842857143,8.0871428571,8.0788,8.327,11.16025,12.05525,12.396363636,11.669782609,12.864047619,13.465,14.3075,13.039761905,11.922954545,FR0000061475,EurasiaFonc
3.3980952381,3.1257142857,3.102173913,2.6770588235,2.6463636364,2.7414285714,2.613,3.1339130435,3.1280952381,2.8236363636,2.7040909091,2.4910526316,2.1668181818,2.155,2.0586363636,1.9931578947,2.2368181818,2.2225,2.0786363636,1.9234782609,1.357,1.4773913043,1.8022727273,1.9827777778,1.9918181818,1.7955,1.823,1.8480952381,1.93,1.666,1.3282608696,1.2868181818,1.1195238095,0.8304347826,1.0142857143,0.9915,0.8872727273,0.897,0.7542857143,0.78,1.0261904762,1.1866666667,1.3865217391,1.3595238095,1.42,1.3326086957,1.364,1.2314285714,1.2733333333,1.3655,1.2895652174,1.5285,1.4271428571,1.3440909091,1.305,1.2631818182,1.2186363636,1.3795238095,1.4886363636,1.8247826087,2.060952381,2.3136842105,2.2204761905,2.0971428571,2.0068181818,2.0540909091,2.0861904762,2.0273913043,1.9559090909,1.8780952381,1.7636363636,1.7733333333,1.7913636364,1.764,1.8682608696,2.0983333333,1.7886363636,1.6459090909,1.5723809524,1.7043478261,1.7342857143,1.6559090909,1.4709090909,1.5284210526,1.7318181818,1.706,1.7981818182,1.9484210526,1.9636363636,2.0580952381,2.1013636364,1.8660869565,1.8155,1.8491304348,1.7481818182,1.6042105263,1.1177272727,1.1052380952,1.08,1.112,1.1105,1.1871428571,1.0154545455,1.0333333333,0.9759090909,0.7843478261,0.663,0.569047619,0.6435,0.6947368421,0.6171428571,0.7445,1.0065,1.0940909091,1.0422727273,1.0828571429,1.1913636364,1.2666666667,1.2380952381,1.26,FR0000063323,Medea
48.483809524,50.549047619,51.166521739,40.446666667,43.040909091,54.597619048,70.95,69.306521739,88.373809524,90.929545455,87.790909091,78.886842105,94.531818182,96.3325,84.547727273,70.760526316,75.627272727,67.4925,64.745238095,60.1,45.5995,38.78173913,47.514545455,54.525,57.154545455,46.8475,45.161,40.856666667,33.253636364,29.5725,24.446521739,19.849545455,13.864761905,16.297826087,20.359047619,24.9845,24.577727273,24.0365,21.71952381,23.286,27.167619048,27.623333333,25.970434783,25.464761905,27.789090909,29.314347826,33.282,32.978571429,33.983809524,39.756,38.565652174,36.604,37.37047619,37.990454545,40.499545455,39.256363636,38.979090909,38.565714286,38.491818182,44.123478261,45.074285714,44.881,45.496190476,43.067142857,40.746818182,42.623636364,41.758095238,40.930434783,44.761818182,43.652857143,38.706363636,38.896666667,42.295454545,40.8645,39.99,41.282222222,40.683636364,38.576363636,39.243809524,37.902608696,37.815238095,36.684545455,39.202272727,39.479473684,42.380909091,43.0625,41.579545455,41.112631579,42.117272727,43.258571429,41.937727273,38.460869565,37.8525,36.310869565,35.906363636,34.605263158,33.680454545,30.31952381,28.954210526,32.912727273,30.552857143,26.211428571,23.076521739,24.344761905,26.439090909,23.60173913,21.7325,21.441904762,22.153333333,21.531,21.140909091,22.8045,27.047,27.430454545,29.790869565,28.930952381,29.272272727,29.223333333,28.946190476,26.852666667,FR0000053225,M6tele
49.207619048,63.238095238,73.417391304,61.791666667,61.252272727,61.830952381,66.495,65.386956522,66.814285714,53.352272727,48.115909091,41.235263158,39.809545455,34.6515,27.074545455,27.548947368,32.685909091,27.1715,25.106363636,27.832173913,19.4435,21.02173913,26.590454545,29.597777778,29.579090909,26.875,31.9815,31.694285714,29.074090909,26.3605,23.455217391,26.092272727,24.427619048,22.363478261,24.627142857,22.857,22.427727273,19.1375,17.370952381,20.191,21.32047619,23.772380952,23.988695652,23.937619048,25.002272727,24.834782609,25.1145,25.794285714,27.455714286,26.211,25.315217391,25.095,23.002857143,22.745909091,21.956363636,20.291363636,21.826818182,21.205238095,20.212272727,20.176521739,21.344761905,21.932,21.67047619,20.742380952,19.878181818,20.98,22.405714286,22.48826087,21.509090909,20.975714286,21.395,23.235238095,24.402272727,26.287,25.14,24.452777778,24.593181818,23.987272727,24.426190476,24.490869565,24.136190476,24.492272727,25.183181818,26.640526316,26.475909091,26.8285,26.659545455,27.490526316,26.201818182,24.842857143,23.628636364,21.813043478,21.369,21.417826087,19.068636364,18.168947368,16.500909091,15.806666667,14.244736842,14.705909091,15.03047619,14.615238095,13.811304348,15.049047619,15.372272727,13.339130435,12.4705,13.56047619,13.06952381,11.62775,11.173,13.34175,14.015,13.570227273,12.894130435,14.747380952,17.449318182,17.647272727,17.86952381,17.815227273,FR0000053027,MgiCoutier
38.963333333,35.502857143,33.546956522,36.256666667,37.921818182,34.474285714,36.012,33.235217391,32.651428571,31.006363636,33.865454545,35.051578947,40.048181818,41.3355,38.357727273,35.431578947,39.527727273,39.005,36.269545455,34.580434783,29.8915,31.833913043,36.045,36.672777778,39.004090909,40.1995,43.818,42.885238095,42.898181818,40.738,37.940434783,38.779090909,33.38047619,28.75826087,30.273333333,32.797,31.148181818,28.081,27.740952381,28.578,31.495714286,33.017619048,33.517391304,32.193809524,35.224090909,33.315217391,33.635,35.107619048,37.431428571,37.9255,37.190869565,38.655,39.215238095,42.615,44.94,44.130454545,43.667272727,41.561428571,43.751818182,45.413913043,47.853333333,52.2645,52.816666667,49.644761905,48.753636364,51.415909091,49.567619048,51.440869565,49.942272727,48.188571429,44.961363636,46.322380952,48.972727273,51.427,51.06173913,55.447222222,53.983636364,47.988181818,45.66047619,48.944347826,54.126190476,60.245454545,65.561363636,68.863157895,70.497727273,75.625,77.862727273,87.573157895,92.122727273,98.700952381,101.82227273,89.33826087,90.2175,96.230869565,82.963181818,77.648421053,66.387727273,62.955714286,63.997894737,64.416363636,59.684285714,50.19,45.910869565,44.40047619,47.54,40.520869565,37.7375,38.078095238,35.967619048,29.44625,26.981136364,34.51875,40.93225,42.335909091,41.256304348,52.019285714,54.060454545,54.135909091,52.740238095,53.183636364,FR0000077570,Micropole
34.824285714,30.903809524,27.693043478,28.328333333,27.693181818,27.561904762,25.4495,24.754347826,24.69952381,22.617272727,24.471363636,22.014210526,22.853181818,22.8395,21.287272727,19.697368421,18.705454545,16.2055,14.725454545,15.104347826,11.229,10.423478261,10.244545455,10.483888889,12.077272727,13.5355,14.898,15.574761905,14.824545455,13.49,13.128695652,12.900909091,10.985238095,12.390434783,13.859047619,13.6715,15.933636364,17.3825,15.804285714,14.8845,14.045238095,14.695714286,15.629130435,15.58,15.155,14.327826087,14.4505,13.933333333,15.002380952,15.1455,14.957391304,15.482,15.132380952,15.776363636,17.744090909,16.615909091,16.259545455,17.411904762,19.730454545,21.073913043,22.254285714,22.836,21.888571429,18.662857143,17.259090909,18.202727273,18.096190476,18.045217391,18.706818182,17.905238095,15.905909091,15.747142857,15.657727273,15.3285,15.030869565,15.032777778,14.700454545,14.172272727,14.75,14.396956522,14.515714286,14.081818182,14.375,14.706315789,16.219545455,18.211,18.625,20.441578947,20.465,19.488095238,19.018636364,18.32173913,17.4315,15.726956522,14.526818182,14.335263158,13.138636364,10.887142857,8.8978947368,8.4609090909,7.9814285714,7.48,6.627826087,6.7995238095,6.1331818182,5.56,4.014,2.999047619,3.0628571429,2.454,1.9863636364,2.806,3.132,3.5668181818,3.5813043478,4.3123809524,4.6627272727,4.7514285714,4.1904761905,3.5504545455,FR0004034320,MBrico
6.8928571429,6.5814285714,6.81,7.4766666667,7.6745454545,7.4942857143,7.821,8.3739130435,8.9404761905,8.9913636364,9.0804545455,9.2405263158,9.5468181818,9.967,9.8718181818,10.004736842,9.8877272727,9.758,9.9295454545,10.136956522,9.4965,9.2791304348,9.6372727273,9.6011111111,9.3822727273,9.073,9.0945,9.236,9.2131818182,8.9265,8.3282608696,7.7168181818,7.3819047619,7.2830434783,7.6304761905,7.6515,7.6495454545,7.2995,7.09,7.4325,7.5480952381,7.9157142857,8.1073913043,8.5395238095,8.7572727273,8.9943478261,9.077,8.9966666667,8.6819047619,9.194,9.5252173913,9.486,9.0128571429,9.0109090909,9.125,9.0890909091,9.3595454545,9.3638095238,9.4113636364,9.8804347826,10.167142857,10.8625,11.071428571,11.29,11.426818182,11.770454545,12.054285714,11.757391304,12.059545455,12.481428571,12.987272727,13.86,14.296363636,15.837,20.129565217,21.525,19.806818182,18.389090909,18.512380952,19.71173913,20.615714286,22.306818182,21.417272727,21.296666667,22.168636364,21.578,19.142727273,19.414736842,20.087727273,18.61047619,17.800909091,15.348695652,15.2545,16.050869565,13.139545455,13.860526316,12.088636364,10.581428571,9.2710526316,10.264090909,10.809047619,8.7142857143,5.9930434783,5.8776190476,3.5436363636,2.0760869565,1.7695,1.4161904762,1.2514285714,1.13305,1.1373636364,1.64675,1.64535,1.4681363636,1.382,2.44345,3.6316363636,4.0801818182,3.8601904762,3.5129090909,FR0000054694,Naturex
9.4619047619,11.378095238,10.649130435,10.281111111,11.309545455,10.690526316,11.1495,11.42826087,12.706190476,11.961904762,11.667142857,11.622631579,11.634090909,11.5405,12.513181818,12.295263158,13.279090909,13.926,14.559545455,14.666086957,12.902,15.909130435,15.919090909,14.187222222,15.927272727,16.6495,16.3505,18.136190476,18.402272727,16.8925,16.509565217,15.747272727,14.529047619,14.392608696,15.217142857,15.6035,16.023636364,15.7655,14.642857143,15.707,16.03952381,15.833809524,16.117391304,15.145714286,15.390909091,14.53173913,15.191,15.66,15.475714286,15.5615,15.153478261,17.301,18.625714286,18.633181818,20.321818182,21.254545455,21.411818182,23.026666667,24.238181818,24.343043478,28.06952381,28.9435,28.717619048,28.194761905,27.63,34.364090909,37.637619048,37.93826087,41.471363636,41.29952381,39.921363636,43.427619048,46.550909091,46.2385,46.377391304,52.768333333,54.681818182,52.5,49.815238095,50.89826087,49.362857143,50.040909091,52.488636364,50.844736842,52.318181818,54.1325,49.807272727,53.218421053,51.94,50.636666667,51.205,49.286956522,45.2885,43.220869565,38.111363636,35.181052632,32.152727273,25.82,23.067894737,25.425,31.433809524,28.135238095,25.889565217,28.015238095,28.820909091,26.213913043,26.5785,25.956666667,25.38,22.486,20.837727273,23.448,24.746,23.989090909,24.220869565,27.452857143,30.263181818,30.11,28.294285714,26.505454545,FR0000120560,Neopost
40.852380952,35.578095238,36.33173913,30.635555556,32.710454545,33.74952381,31.565,30.334782609,32.77952381,24.126818182,20.404545455,22.956315789,24.559545455,24.5295,26.556363636,26.178947368,28.005909091,29.9525,31.582727273,31.715652174,27.4445,31.777391304,32.648636364,33.920555556,34.571818182,36.1975,37.235,40.758095238,42.950909091,41.6225,37.687391304,36.371818182,35.432380952,34.95,30.904761905,28.2385,31.188636364,27.162,25.556190476,29.9025,31.112857143,34.04047619,36.539565217,37.744285714,39.105909091,42.356521739,43.0315,40.564761905,41.881904762,41.5975,43.261304348,46.2015,46.318571429,47.645,47.178636364,48.292272727,51.224090909,53.55,54.375,56.041304348,58.438095238,62.2525,64.20952381,68.473809524,68.145454545,73.893181818,74.804761905,76.35,79.181818182,81.945238095,80.045454545,84.204761905,83.963636364,82.1325,87.12173913,92.133333333,87.511363636,85.768181818,86.414285714,87.213043478,91.376190476,96.522727273,96.243181818,95.942105263,96.965909091,99.0285,98.318181818,107.36578947,109.05181818,111.67380952,109.17772727,105.98391304,108.6345,96.774782609,73.359545455,72.043684211,65.083181818,69.153333333,66.46,64.976818182,71.947619048,71.655714286,66.68826087,69.383333333,73.870454545,66.548695652,61.3855,62.545238095,62.62047619,62.35225,56.040909091,62.09275,61.3115,61.561818182,61.969130435,58.962857143,60.337272727,62.256363636,60.288571429,56.884090909,FR0010101741,NeoviaElec
14.363333333,18.006190476,31.313636364,24.820555556,24.425909091,22.206666667,21.5845,18.442173913,23.448095238,25.54,25.431818182,25.659473684,27.895,29.2515,25.075,23.641578947,23.589545455,22.26,21.742727273,20.639565217,14.8075,14.82826087,17.52,16.249444444,16.823636364,15.0075,15.409,19.099047619,20.444090909,18.1845,16.976521739,15.063636364,14.961428571,14.836086957,16.33047619,14.8775,13.217272727,7.4722222222,1.7252380952,2.284,4.969047619,5.6838095238,5.0913043478,5.4642857143,5.3659090909,4.0291304348,3.83,3.5895238095,4.1204761905,4.2515,3.9047826087,3.9635,3.7452380952,3.4809090909,3.3736363636,2.8509090909,3.1986363636,3.8738095238,3.7754545455,3.8169565217,4.1433333333,4.1885,4.1095238095,4.3461904762,4.1418181818,3.9727272727,4.1828571429,4.292173913,4.1009090909,3.9442857143,3.6918181818,3.4595238095,3.4954545455,3.4345,7.6260869565,11.280555556,10.600909091,10.682727273,9.8033333333,8.9373913043,10.531904762,11.96,16.458636364,22.445789474,21.418636364,19.8535,17.687272727,19.024736842,20.849090909,19.565238095,18.019090909,17.88173913,17.026,16.563478261,13.824090909,12.076315789,10.157272727,9.8685714286,9.5157894737,12.024090909,11.326190476,9.9033333333,8.792173913,8.5771428571,8.1654545455,5.5686956522,9.4425,9.0152380952,8.1342857143,8.917,8.1395454545,9.0605,9.306,9.3763636364,8.950826087,8.895952381,9.3008636364,8.2929047619,7.3891904762,5.7810454545,FR0000052870,Dentressangle
20.48,18.894285714,18.53826087,18.254444444,18.370909091,17.24047619,16.264,16.509130435,16.581428571,15.595909091,17.295454545,18.247894737,19.110909091,20.831,21.258636364,21.888947368,23.006818182,23.247,22.529545455,21.86173913,18.1785,19.680869565,21.140454545,21.950555556,22.694090909,24.972,26.243,25.68952381,26.565,26.28,27.514347826,26.945454545,24.282380952,21.01826087,21.134285714,22.07,21.893636364,20.092,18.924285714,21.4155,24.0695,23.742,24.985652174,27.514285714,28.402727273,29.334782609,32.8665,32.703333333,32.921904762,37.031,39.770869565,41.868,39.564285714,41.469090909,42.203181818,40.027727273,40.374090909,38.674285714,39.334090909,40.020869565,46.544761905,49.922,48.036666667,44.69047619,41.883181818,40.725454545,41.794761905,42.875217391,41.791818182,45.044285714,42.785454545,47.06,51.368636364,51.64,52.352173913,58.963888889,58.022727273,53.381818182,55.023809524,56.008695652,57.078571429,64.370454545,67.790909091,68.810526316,66.754545455,67.967,66.617272727,69.402631579,70.964090909,72.9,72.599090909,73.595217391,74.753,83.27,77.249545455,75.181578947,59.628181818,56.873333333,53.908947368,57.456363636,59.305714286,59.368095238,55.442608696,55.673809524,58.280909091,47.659130435,41.0805,33.095238095,27.592857143,23.56,21.529090909,23.0595,28.704,33.506363636,32.274285714,39.074285714,43.022727273,45.145238095,44.517619048,39.350909091,FR0000121691,NrjGrp
30.925714286,32.474285714,34.095652174,33.737777778,38.073636364,38.738571429,37.086,40.573913043,40.880952381,40.02,37.093636364,37.382631579,36.593636364,34.588,36.481818182,31.327894737,30.930454545,30.0795,24.936363636,17.393478261,12.798,12.519130435,15.209090909,16.205555556,15.34,15.3415,14.4155,15.306666667,15.596818182,14.194,11.36826087,8.1781818182,5.7295238095,3.5460869565,3.9776190476,4.8765,4.8318181818,4.054,3.1904761905,2.567,2.9452380952,3.2885714286,2.6773913043,2.28,2.6868181818,2.5443478261,2.427,2.4,2.5623809524,3.5435,3.8634782609,3.6815,3.5657142857,3.4540909091,2.9013636364,2.3763636364,1.94,1.5647619048,1.0845454545,1.0717391304,1.1938095238,1.321,1.3666666667,1.2285714286,1.2,1.1695238095,1.1542857143,1.302173913,1.4054545455,1.2961904762,1.2577272727,1.2995238095,1.4972727273,1.8965,2.2156521739,2.3038888889,2.0413636364,1.8004545455,1.7871428571,1.8743478261,1.9657142857,2.0568181818,1.9959090909,2.0484210526,2.1368181818,2.0985,1.9390909091,2.2047368421,2.15,2.2804761905,2.3059090909,2.5004347826,2.4105,2.4460869565,2.5713636364,2.3842105263,1.9459090909,1.770952381,1.8121052632,1.9240909091,2.0119047619,1.9376190476,1.722173913,1.6219047619,1.5831818182,1.0939130435,0.914,0.8933333333,0.9985714286,0.8525,0.7959090909,0.9575,1.0775,1.2631818182,1.0886956522,1.1647619048,1.2304545455,1.1904761905,1.2204761905,1.1395454545,FR0000038945,PrivEqCap
9.5165,22.91,22.798181818,15.737058824,12.118181818,9.6847619048,8.629,7.5830434783,9.7266666667,6.2127272727,5.3609090909,3.9978947368,4.4159090909,5.2325,4.1690909091,3.8215789474,4.3477272727,3.7705,3.3227272727,3.5765217391,3.4105,3.3934782609,4.265,4.5377777778,5.2313636364,5.7105,6.31,6.0928571429,5.7859090909,5.3455,4.7256521739,4.5759090909,3.6276190476,3.5704347826,4.0133333333,4.1365,4.3468181818,3.921,3.7914285714,4.113,4.3942857143,5.350952381,5.3160869565,5.7876190476,7.28,8.1691304348,8.9515,8.5423809524,8.9295238095,9.426,9.0939130435,9.84,10.1035,10.563181818,9.8327272727,9.3904545455,8.9727272727,8.3019047619,8.7490909091,9.0617391304,11.6975,13.7415,13.699047619,13.374761905,12.544090909,13.293636364,13.260952381,11.732608696,11.444090909,11.566190476,12.065909091,12.23952381,13.341818182,14.1125,15.014782609,15.498888889,15.170909091,13.321363636,12.882857143,13.701304348,13.97952381,13.335909091,13.455909091,13.194736842,14.4,15.414,14.851818182,14.541052632,13.415454545,12.838571429,13.096818182,11.868695652,11.93,11.18,9.4495454545,8.6794736842,7.9363636364,9.0775,10.786842105,11.256363636,11.032857143,11.361428571,10.635454545,10.148095238,9.0677272727,7.0069565217,5.4605,4.2014285714,4.2780952381,4.6365,4.4540909091,4.702,5.91,6.1940909091,5.8230434783,5.6861904762,5.7895454545,6.3842857143,5.77,5.7477272727,FR0000075392,Orapi
